Respondent_ID,Region,Programme,Division,District,Upazila/pouroshova,Union/ward,Area,ward,Age,Age (Decile),Sex,Occupation,Q11,Q12_current_income,Q13_prev_month_income,Q14_current_month_expen,Q15_prev_expense,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q18_Boolean,Q20_Boolean,Q21_Boolean,Q22_boolean,Q24_boolean,Q27_boolean,Q29_boolean,Q30,Q31,Q32,Q31_5s,Q32_10s,Q33,Q34,Q35,Q36,Q30_food,Q30_cash,Q30_commodities_at_fair_price,Q30_Medical_treatment,Q30_Misconception
1992,Nawabgonj,MF-BDU,Dhaka,Dhaka,Nawabgonj,Kolakopa,Rural,NA,32,30,Men,Private service holder,have job but no pay/salary,0,12000,10000,12000,5,2,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,home quarantine,completely agree,Yes,28,Yes,1,1,1,1,1,1,1,"ই.  নগদ অর্থ সাহায্য, উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা",1,28,0,20,"ঈ. ঋণ গ্রহন, ঊ. সরকারি বা দাতাদের সাহায্য",No,,,0,1,1,0,0
1993,Cumilla-2,MF-BDU,Chattogram,Cumilla,Barura,Shilmuri,Rural,NA,36,30,Men,CNG/auto driver,lost job/no work,19200,24000,18000,24000,3,0,Yes,social networking sites (Facebook),Yes,Do know,Do know,Local govt hospital,No,no treatment available,completely agree,Yes,7,Yes,1,1,1,1,0,1,1,ঊ.  মানুষের মধ্যে ভয় দুর করা,7,7,5,0,ঈ. ঋণ গ্রহন,No,,,0,0,0,0,1
1994,Savar,MF-BDU,Dhaka,Dhaka,Savar,Savar,Urban,NA,27,20,Women,small business/convenience shop,lost job/no work,0,15000,12000,12000,4,0,Yes,TV,Yes,Do not know,Do not know,dont know,No,no treatment available,somewhat agree,No,,No,1,1,0,0,0,0,0,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,5,14,5,10,ঋ. পরিকল্পনা নাই,No,,,0,0,1,0,0
1995,Tangail-1,MF-BDU,Dhaka,Tangail,Tangail sadar,9,Rural,NA,45,40,Men,others,lost job/no work,0,10000,10000,10000,4,0,Yes,Relatives,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,Yes,7,Yes,1,1,1,1,1,1,1,অ. খাদ্য সাহায্য,7,25,5,20,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
1996,,UDP,Rajshahi,Rajshahi,RAJPARA,,Urban,Ward No:1,43,40,Women,small business/convenience shop,lost job/no work,3000,9000,8000,9000,6,0,Yes,TV,Yes,Do know,Do not know,Corona helpline,Yes,home quarantine,completely agree,হ্যাঁ,10,Yes,1,1,1,0,1,0,1,"খাদ্য সাহায্য, মানুষের মধ্যে ভয় দুর করা",2,15,0,10,সরকারি বা দাতাদের সাহায্য,No,,,1,0,0,0,1
1997,Chandpur-2,MF-BDU,Chattogram,Chandpur,Hajigonj,3 no word,Rural,NA,39,30,Men,Day laborer (non-agri),lost job/no work,0,16000,10000,17000,4,1,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,home quarantine,completely agree,Yes,15,No,1,1,1,1,1,1,0,"অ. খাদ্য সাহায্য, উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা",2,20,0,20,ঋ. পরিকল্পনা নাই,No,,,1,0,1,0,0
1998,Gazipur,MF-BDU,Dhaka,Gazipur,Gazipur city,13,Urban,NA,20,20,Women,factory worker,lost job/no work,8420,20000,14000,20000,4,0,Yes,Miking,No,Do not know,Do not know,dont know,No,treatment available only in Dhaka,do not fully agree,Yes,7,No,1,0,0,0,0,1,0,"অ. খাদ্য সাহায্য, ই.  নগদ অর্থ সাহায্য",4,7,0,0,ঋ. পরিকল্পনা নাই,No,,,1,1,0,0,0
1999,,UDP,Dhaka,Faridpur,FARIDPUR SADAR,,Urban,Ward No:7,34,30,Women,small business/convenience shop,continuing previous work,1200,7000,4000,3000,8,1,Yes,TV,Yes,Do not know,Do not know,Corona helpline,Yes,lockdown whole area/village,somewhat agree,হ্যাঁ,10,No,1,1,0,0,1,0,0,নগদ অর্থ সাহায্য,3,20,0,20,সরকারি বা দাতাদের সাহায্য,No,,,0,1,0,0,0
2000,,UDP,Barishal,Barishal,BARISAL SADAR (KOTWALI),,Urban,Ward No:10,62,60,Men,Hotel/restaurant worker,lost job/no work,0,12000,7000,11000,6,1,Yes,TV,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,হ্যাঁ,15,Yes,1,1,1,1,1,0,1,কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,3,30,0,30,সঞ্চয় থেকে উত্তোলন,Yes,food,বাড়ীতে পৌঁছে দেয়া হয়,0,0,1,0,0
2001,Chattogram-2,MF-BDU,Chattogram,Chattogram,Halisahar,W-25,Urban,NA,21,20,Men,Private service holder,lost job/no work,10000,10000,10000,9000,4,0,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,home quarantine,completely agree,Yes,7,Yes,1,1,1,1,1,1,1,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,8,10,5,10,ঋ. পরিকল্পনা নাই,No,,,0,0,1,0,0
2002,Sunamganj,MF-BDU,Sylhet,Sunamgonj,Doarabazar,Mannargoan,Rural,NA,30,30,Men,Hotel/restaurant worker,shop/market business closed,0,9000,8000,9000,5,1,Yes,social networking sites (Facebook),Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,Yes,30,Yes,1,1,1,1,1,1,1,"অ. খাদ্য সাহায্য, ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা",2,30,0,30,"ই.  সম্পদ বিক্রী, ঈ. ঋণ গ্রহন",No,,,1,0,0,1,0
2003,,UDP,Dhaka,Dhaka,SAVAR,savar,Urban,Ward No:2,30,30,Men,small business/convenience shop,shop/market business closed,4000,6000,6000,6000,4,0,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,No,home quarantine,somewhat agree,হ্যাঁ,14,Yes,1,1,0,0,0,0,1,কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,1,14,0,10,পরিকল্পনা নাই,No,,পাই নাই,0,0,1,0,0
2004,,UDP,Chattogram,Chattogram,BAKALIA,,Urban,Ward No:18,32,30,Women,unemployed,lost job/no work,3000,7000,7000,7000,5,0,Yes,NGO,Yes,Do not know,Do not know,Local govt hospital,No,inevitable death,completely agree,না,,No,1,1,0,0,0,0,0,"খাদ্য সাহায্য, নগদ অর্থ সাহায্য, পর্যাপ্ত চিকিৎসা ব্যবস্থা, কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা",2,30,0,30,ঋণ গ্রহন,No,,,1,1,0,1,0
2005,,PSU,Sylhet,Habigonj,HABIGANJ SADAR,Habiganj Pouroshova,Urban,Ward No:8,50,50,Men,small business/convenience shop,continuing previous work,5000,12000,12000,10000,4,0,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,No,no treatment available,completely agree,হ্যাঁ,14,No,1,1,0,0,0,0,0,মানুষের মধ্যে ভয় দুর করা,1,10,0,10,পরিকল্পনা নাই,No,,,0,0,0,0,1
2006,,PSU,Khulna,Meherpur,MEHERPUR SADAR,,Urban,Ward No:6,57,50,Men,Day laborer (non-agri),lost job/no work,6000,10000,9000,10000,6,1,Yes,TV,No,Do not know,Do not know,Local govt hospital,Yes,home quarantine,completely agree,হ্যাঁ,30,Yes,1,0,0,0,1,0,1,খাদ্য সাহায্য,3,30,0,30,ঋণ গ্রহন,No,,,1,0,0,0,0
2007,,UDP,Dhaka,Faridpur,FARIDPUR,0,Urban,Ward No:9,47,40,Men,farmers/fishermen,continuing previous work,3000,6000,4500,4000,4,0,Yes,TV,Yes,Do know,Do know,Local govt hospital,No,home quarantine,completely agree,হ্যাঁ,30,No,1,1,1,1,0,0,0,খাদ্য সাহায্য,2,30,0,30,পরিকল্পনা নাই,No,,পাই নাই,1,0,0,0,0
2008,,UDP,Dhaka,Narayanganj,NARAYANGANJ SADAR,,Urban,Ward No:10,42,40,Men,Hotel/restaurant worker,have job but no pay/salary,0,8000,7000,8000,4,0,Yes,TV,Yes,Do not know,Do not know,Corona helpline,No,no treatment available,completely agree,হ্যাঁ,7,Yes,1,1,0,0,0,0,1,খাদ্য সাহায্য,3,2,0,0,পরিকল্পনা নাই,No,,পাই নাই,1,0,0,0,0
2009,,UDP,Barishal,Barishal,BARISAL SADAR (KOTWALI),,Urban,Ward No:6,38,30,Women,homemaker,lost job/no work,0,9000,6000,8500,7,1,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,Yes,govt detains infected person,completely agree,হ্যাঁ,15,Yes,1,1,0,0,1,0,1,খাদ্য সাহায্য,5,15,5,10,পরিকল্পনা নাই,No,,পাই নাই,1,0,0,0,0
2010,,UDP,Dhaka,Gazipur,GAZIPUR SADAR,,Urban,Ward No:16,35,30,Women,Private service holder,work from home,20000,20000,18000,20000,7,1,Yes,NGO,Yes,Do know,Do know,Will consult pharmacist/doctor,No,home quarantine,completely agree,হ্যাঁ,12,Yes,1,1,1,1,0,0,1,পর্যাপ্ত চিকিৎসা ব্যবস্থা,5,30,5,30,সরকারি বা দাতাদের সাহায্য,No,,,0,0,0,1,0
2011,Rangamati,MF-BDU,Chattogram,Rangamati,Rangamati,6 no Rangapani,Rural,NA,50,50,Men,Private service holder,lost job/no work,0,25000,25000,20000,6,2,Yes,TV,Yes,Do know,Do not know,Local govt hospital,No,no treatment available,do not fully agree,Yes,30,No,1,1,1,0,0,1,0,ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা,30,60,30,60,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,0,0,0,1,0
2012,Jashore,MF-BDU,Khulna,Jashore,Monirampur,Kashimnagor,Rural,NA,30,30,Men,others,lost job/no work,0,18000,6000,12000,7,1,Yes,TV,Yes,Do know,Do not know,city hospital,No,no treatment available,completely agree,Yes,6,Yes,1,1,1,0,0,1,1,অ. খাদ্য সাহায্য,15,6,15,0,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
2013,Chattogram-1,MF-BDU,Chattogram,Chattogram,Rangunia,Khatrabazar,Rural,NA,38,30,Men,small business/convenience shop,lost job/no work,0,12000,12000,12000,7,2,Yes,TV,Yes,Do know,Do know,Corona helpline,No,treatment is costly,somewhat agree,No,,No,1,1,1,1,0,0,0,অ. খাদ্য সাহায্য,7,10,5,10,উ.  পেশা পরিবর্তন,No,,,1,0,0,0,0
2014,,UDP,Dhaka,Dhaka,SAVAR,,Urban,Ward No:6,35,30,Men,others,lost job/no work,0,10000,6000,10000,4,0,Yes,TV,Yes,Do know,Do know,Corona helpline,Yes,home quarantine,completely agree,হ্যাঁ,10,Yes,1,1,1,1,1,0,1,পর্যাপ্ত চিকিৎসা ব্যবস্থা,2,20,0,20,পরিকল্পনা নাই,No,,পাই নাই,0,0,0,1,0
2015,Kushtia-1,MF-BDU,Khulna,Kushtia,Kumarkhali,Shelidah,Rural,NA,34,30,Men,small business/convenience shop,lost job/no work,12000,14000,12000,14000,5,1,Yes,social networking sites (Facebook),No,Do not know,Do not know,Local govt hospital,Yes,no treatment available,completely agree,Yes,7,Yes,1,0,0,0,1,1,1,অ. খাদ্য সাহায্য,0,7,0,0,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,1,0,0,0,0
2016,,UDP,Dhaka,Narayanganj,NARAYANGANJ SADAR,,Urban,Ward No:10,43,40,Women,Private service holder,have job but no pay/salary,8000,10000,8000,8000,3,0,Yes,TV,Yes,Do not know,Do not know,Corona helpline,Yes,no treatment available,completely agree,হ্যাঁ,20,Yes,1,1,0,0,1,0,1,খাদ্য সাহায্য,1,15,0,10,সঞ্চয় থেকে উত্তোলন,No,,পাই নাই,1,0,0,0,0
2017,Netrakona-2,MF-BDU,Mymensingh,Netrakona,Netrakona Sadar,Rowha,Rural,NA,52,50,Men,rickshawpuller,lost job/no work,18000,20000,17000,15000,6,0,Yes,TV,Yes,Do know,Do know,Local govt hospital,No,no treatment available,completely agree,Yes,60,Yes,1,1,1,1,0,1,1,অ. খাদ্য সাহায্য,20,30,20,30,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
2018,,UDP,Dhaka,Narayanganj,NARAYANGANJ SADAR,,Urban,Ward No:17,40,40,Men,Day laborer (non-agri),lost job/no work,0,10000,10000,10000,4,0,Yes,TV,Yes,Do not know,Do not know,Corona helpline,Yes,home quarantine,completely agree,হ্যাঁ,10,Yes,1,1,0,0,1,0,1,খাদ্য সাহায্য,2,20,0,20,সরকারি বা দাতাদের সাহায্য,No,,পাই নাই,1,0,0,0,0
2019,Feni-1,MF-BDU,Chattogram,Feni,Sonagazi,Bogadana,Rural,NA,48,40,Men,farmers/fishermen,lost job/no work,0,15000,5000,15000,8,1,Yes,TV,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,Yes,10,Yes,1,1,1,1,1,1,1,ই.  নগদ অর্থ সাহায্য,3,60,0,60,ঋ. পরিকল্পনা নাই,No,,,0,1,0,0,0
2020,Uttara,MF-BDU,Dhaka,Gazipur,Tongi,Word no. 49,Urban,NA,47,40,Men,factory worker,lost job/no work,8000,16000,8000,16000,4,0,Yes,TV,Yes,Do know,Do not know,dont know,No,inevitable death,completely agree,Yes,10,Yes,1,1,1,0,0,1,1,"অ. খাদ্য সাহায্য, ই.  নগদ অর্থ সাহায্য",5,15,5,10,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,1,1,0,0,0
2021,Habiganj,MF-BDU,Sylhet,Habigonj,Lakhai ,Bamoi,Rural,NA,32,30,Men,small business/convenience shop,lost job/no work,0,15000,8000,10000,8,1,Yes,TV,Yes,Do know,Do know,Local govt hospital,No,no treatment available,completely agree,Yes,7,Yes,1,1,1,1,0,1,1,ই.  নগদ অর্থ সাহায্য,15,10,15,10,উ.  পেশা পরিবর্তন,No,,,0,1,0,0,0
2022,,UDP,Dhaka,Gazipur,GAZIPUR SADAR,,Urban,Ward No:13,38,30,Men,rickshawpuller,continuing previous work,2000,9000,6000,9000,3,0,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,No,lockdown whole area/village,do not fully agree,হ্যাঁ,15,No,1,1,0,0,0,0,0,"খাদ্য সাহায্য, নগদ অর্থ সাহায্য, পর্যাপ্ত চিকিৎসা ব্যবস্থা",2,45,0,40,"ঋণ গ্রহন, সরকারি বা দাতাদের সাহায্য",No,,,1,1,0,1,0
2023,Rangpur-2,MF-BDU,Rangpur,Rangpur,Mithapukur,Ranipukur,Rural,NA,36,30,Men,rickshawpuller,lost job/no work,0,18000,5000,15000,5,0,Yes,TV,Yes,Do know,Do not know,dont know,Yes,home quarantine,completely agree,Yes,7,Yes,1,1,1,0,1,1,1,"অ. খাদ্য সাহায্য, ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা",0,60,0,60,ঋ. পরিকল্পনা নাই,No,,,1,0,0,1,0
2024,Sherpur,MF-BDU,Mymensingh,Sherpur,Sherpur Sadar,Chor Sherpur/2,Rural,NA,35,30,Men,Day laborer (non-agri),lost job/no work,0,15000,12000,15000,5,0,Yes,TV,Yes,Do know,Do not know,city hospital,No,no treatment available,do not fully agree,Yes,30,No,1,1,1,0,0,1,0,"অ. খাদ্য সাহায্য, ই.  নগদ অর্থ সাহায্য",5,30,5,30,"ঈ. ঋণ গ্রহন, উ.  পেশা পরিবর্তন",No,,,1,1,0,0,0
2025,,PSU,Dhaka,Narsingdi,NARSINGDI SADAR,Chinishpur,Urban,Ward No:3,40,40,Men,Day laborer (agri),lost job/no work,13000,18000,13000,17000,5,1,Yes,Miking,Yes,Do not know,Do not know,Local govt hospital,No,treatment available only in Dhaka,somewhat agree,হ্যাঁ,15,No,1,1,0,0,0,0,0,খাদ্য সাহায্য,6,0,5,0,সরকারি বা দাতাদের সাহায্য,No,,পাই নাই,1,0,0,0,0
2026,,UDP,Dhaka,Narayanganj,NARAYANGANJ SADAR,,Urban,Ward No:14,45,40,Men,rickshawpuller,lost job/no work,0,4000,4000,4000,4,0,Yes,TV,Yes,Do not know,Do not know,Corona helpline,No,no treatment available,completely agree,হ্যাঁ,30,Yes,1,1,0,0,0,0,1,"খাদ্য সাহায্য, কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা, মানুষের মধ্যে ভয় দুর করা",0,30,0,30,সরকারি বা দাতাদের সাহায্য,No,,পাই নাই,1,0,1,0,1
2027,,UDP,Mymensingh,Mymensingh,MYMENSINGH SADAR,,Urban,Ward No:14,78,70,Men,Day laborer (non-agri),continuing previous work,2000,4000,2000,4000,4,2,Yes,Newspaper,Yes,Do know,Do know,Local govt hospital,Yes,treatment is costly,completely agree,হ্যাঁ,14,Yes,1,1,1,1,1,0,1,খাদ্য সাহায্য,2,15,0,10,পরিকল্পনা নাই,Yes,food,বাড়ীতে পৌঁছে দেয়া হয়,1,0,0,0,0
2028,Chuadanga,MF-BDU,Khulna,Chuadanga,Chuadanga Sadar,Begumpur,Rural,NA,28,20,Men,Day laborer (non-agri),lost job/no work,0,20000,10000,13000,4,0,Yes,social networking sites (Facebook),Yes,Do know,Do know,Corona helpline,Yes,treatment available only in Dhaka,do not fully agree,Yes,7,No,1,1,1,1,1,1,0,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,30,10,30,10,উ.  পেশা পরিবর্তন,No,,,0,0,1,0,0
2029,Khulna-2,MF-BDU,Khulna,Khulna,Khulna,1,Urban,NA,42,40,Men,Private service holder,have job but no pay/salary,0,35000,30000,30000,3,0,Yes,social networking sites (Facebook),Yes,Do know,Do not know,Local govt hospital,No,home quarantine,completely agree,Yes,7,No,1,1,1,0,0,1,0,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,30,10,30,10,ঋ. পরিকল্পনা নাই,No,,,0,0,1,0,0
2030,,UDP,Dhaka,Gazipur,Tongi Poshchim,,Urban,Ward No:49,37,30,Men,small business/convenience shop,lost job/no work,1500,2500,1500,2000,5,0,Yes,TV,Yes,Do not know,Do not know,Corona helpline,No,no treatment available,completely agree,হ্যাঁ,12,No,1,1,0,0,0,0,0,খাদ্য সাহায্য,3,1,0,0,পরিকল্পনা নাই,No,,পাই নাই,1,0,0,0,0
2031,Feni-1,MF-BDU,Chattogram,Chattogram,Mirsarai,Paursava,Urban,NA,44,40,Men,Day laborer (non-agri),lost job/no work,5000,12000,5000,12000,7,2,Yes,TV,Yes,Do know,Do know,city hospital,Yes,home quarantine,completely agree,Yes,14,Yes,1,1,1,1,1,1,1,ই.  নগদ অর্থ সাহায্য,3,30,0,30,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,0,1,0,0,0
2032,Chandpur-1,MF-BDU,Chattogram,Chandpur,Hazigonj,Radhasar,Rural,NA,45,40,Men,farmers/fishermen,lost job/no work,10000,10000,10000,12000,4,1,Yes,Miking,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,Yes,5,No,1,1,1,1,1,1,0,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,1,0,0,0,ঋ. পরিকল্পনা নাই,No,,,0,0,1,0,0
2033,Bagerhat,MF-BDU,Khulna,Bagerhat,Bagerhat Sadar,Shat Gombuj,Urban,NA,27,20,Men,transport worker,lost job/no work,0,17000,12000,14000,4,0,Yes,TV,Yes,Do know,Do not know,dont know,No,no treatment available,dont know,Yes,10,No,1,1,1,0,0,1,0,"ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা, উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা",4,15,0,10,উ.  পেশা পরিবর্তন,No,,,0,0,1,1,0
2034,,UDP,Khulna,Khulna,DAULATPUR,,Urban,Ward No:3,70,70,Men,rickshawpuller,lost job/no work,0,3000,3000,3000,2,2,Yes,TV,Yes,Do not know,Do not know,Local govt hospital,No,home quarantine,do not fully agree,হ্যাঁ,0,No,1,1,0,0,0,0,0,খাদ্য সাহায্য,0,0,0,0,পরিকল্পনা নাই,No,,পাই নাই,1,0,0,0,0
2035,Cumilla-1,MF-BDU,Chattogram,Cumilla,Titash,Bitikandi,Rural,NA,28,20,Men,small business/convenience shop,lost job/no work,0,15000,5000,15000,4,0,Yes,TV,Yes,Do not know,Do know,Corona helpline,Yes,no treatment available,somewhat agree,Yes,10,Yes,1,1,0,1,1,1,1,"অ. খাদ্য সাহায্য, ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা",3,10,0,10,ঋ. পরিকল্পনা নাই,No,,,1,0,0,1,0
2036,,PSU,Khulna,Meherpur,MIRSHARAI,,Urban,Ward No:1,45,40,Men,small business/convenience shop,shop/market business closed,4000,8000,7000,8000,4,0,Yes,NGO,No,Do not know,Do not know,Local govt hospital,No,home quarantine,do not fully agree,হ্যাঁ,5,Yes,1,0,0,0,0,0,1,খাদ্য সাহায্য,30,10,30,10,সরকারি বা দাতাদের সাহায্য,No,,,1,0,0,0,0
2037,Laxmipur,MF-BDU,Chattogram,Laxmipur,Laxmipur Sadar,15 NO Laharkandi,Rural,NA,29,20,Men,Day laborer (non-agri),lost job/no work,0,10000,8000,11000,2,0,Yes,TV,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,Yes,7,Yes,1,1,1,1,1,1,1,অ. খাদ্য সাহায্য,7,30,5,30,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,1,0,0,0,0
2038,,UDP,Chattogram,Chattogram,BAKALIA,,Urban,Ward No:35,27,20,Women,homemaker,lost job/no work,5000,6000,5000,6000,6,0,Yes,NGO,Yes,Do not know,Do not know,Corona helpline,Yes,home quarantine,completely agree,হ্যাঁ,5,Yes,1,1,0,0,1,0,1,"খাদ্য সাহায্য, নগদ অর্থ সাহায্য, কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা",0,0,0,0,পরিকল্পনা নাই,No,,,1,1,1,0,0
2039,Munshiganj,MF-BDU,Dhaka,Munshiganj,Munshiganj Sadar ,4,Rural,NA,25,20,Men,CNG/auto driver,lost job/no work,10000,20000,15000,20000,6,2,Yes,NGO,Yes,Do know,Do know,Corona helpline,Yes,treatment available only in Dhaka,completely agree,Yes,7,Yes,1,1,1,1,1,1,1,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,5,5,5,0,ঋ. পরিকল্পনা নাই,No,,,0,0,1,0,0
2040,Tangail-3,MF-BDU,Dhaka,Tangail,Madhupur,Golabari,Rural,NA,30,30,Men,rickshawpuller,lost job/no work,0,26000,12000,26000,4,0,Yes,TV,Yes,Do know,Do not know,dont know,No,treatment available only in Dhaka,completely agree,Yes,10,Yes,1,1,1,0,0,1,1,অ. খাদ্য সাহায্য,3,20,0,20,ঋ. পরিকল্পনা নাই,No,,,1,0,0,0,0
2041,Madaripur-1,MF-BDU,Dhaka,Madaripur,Kalkani,City Khan,Rural,NA,35,30,Men,small business/convenience shop,lost job/no work,0,20000,10000,15000,6,1,Yes,Friends,Yes,Do know,Do know,Local govt hospital,Yes,home quarantine,completely agree,Yes,7,Yes,1,1,1,1,1,1,1,অ. খাদ্য সাহায্য,3,10,0,10,ঈ. ঋণ গ্রহন,No,,,1,0,0,0,0
2042,,UDP,Dhaka,Narayanganj,NARAYANGANJ SADAR,,Urban,Ward No:17,70,70,Women,small business/convenience shop,shop/market business closed,0,4000,4000,4000,3,2,Yes,TV,Yes,Do not know,Do not know,Corona helpline,No,no treatment available,somewhat agree,হ্যাঁ,5,No,1,1,0,0,0,0,0,খাদ্য সাহায্য,1,10,0,10,সরকারি বা দাতাদের সাহায্য,No,,পাই নাই,1,0,0,0,0
2043,Narayanganj,MF-BDU,Dhaka,Narayanganj,Narayanganj Sader,Fatulla union,Urban,NA,29,20,Men,CNG/auto driver,lost job/no work,9000,15000,7000,9000,3,0,Yes,TV,Yes,Do know,Do not know,Local govt hospital,Yes,treatment is costly,completely agree,Yes,30,No,1,1,1,0,1,1,0,"অ. খাদ্য সাহায্য, ই.  নগদ অর্থ সাহায্য",1,20,0,20,ঊ. সরকারি বা দাতাদের সাহায্য,No,,,1,1,0,0,0
2044,,UDP,Khulna,Satkhira,SATKHIRA SADAR,,Urban,Ward No:4,48,40,Women,maid,lost job/no work,0,12000,7000,10000,6,0,Yes,TV,Yes,Do know,Do know,Local govt hospital,No,home quarantine,somewhat agree,হ্যাঁ,15,No,1,1,1,1,0,0,0,"খাদ্য সাহায্য, নগদ অর্থ সাহায্য, পর্যাপ্ত চিকিৎসা ব্যবস্থা, কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা, মানুষের মধ্যে ভয় দুর করা",0,30,0,30,পরিকল্পনা নাই,No,,,1,1,0,1,1
2045,,UDP,Dhaka,Dhaka,BANANI,Korail Beltola,Urban,Ward No:20,65,60,Women,unemployed,lost job/no work,2500,5000,2000,3500,2,2,Yes,NGO,Yes,Do know,Do not know,stay home,Yes,home quarantine,somewhat agree,না,,No,1,1,1,0,1,0,0,খাদ্য সাহায্য,3,60,0,60,পরিকল্পনা নাই,No,,,1,0,0,0,0
2046,Rangamati,MF-BDU,Chattogram,Khagrachari,Matiranga,Amtali,Rural,NA,28,20,Men,Private service holder,lost job/no work,0,17000,10000,10000,4,0,Yes,TV,Yes,Do know,Do know,Corona helpline,No,home quarantine,somewhat agree,Yes,7,Yes,1,1,1,1,0,1,1,উ.  কম মূল্যে নিত্যপ্রয়োজনীয় সামগ্রীর ব্যবস্থা,3,30,0,30,উ.  পেশা পরিবর্তন,No,,,0,0,1,0,0
2047,Tangail-2,MF-BDU,Dhaka,Tangail,Kalihati  ,Kukdahora,Rural,NA,40,40,Men,others,switched job/work,6000,24000,15000,16000,7,1,Yes,social networking sites (Facebook),Yes,Do know,Do know,Corona helpline,Yes,home quarantine,completely agree,Yes,10,Yes,1,1,1,1,1,1,1,অ. খাদ্য সাহায্য,20,20,20,20,উ.  পেশা পরিবর্তন,No,,,1,0,0,0,0
2048,,UDP,Dhaka,Dhaka,BANANI,Korail Beltola,Urban,Ward No:20,45,40,Men,Day laborer (non-agri),lost job/no work,4000,9000,4000,8500,5,1,Yes,TV,Yes,Do know,Do know,stay home,Yes,inevitable death,dont know,হ্যাঁ,15,No,1,1,1,1,1,0,0,খাদ্য সাহায্য,4,45,0,40,পরিকল্পনা নাই,Yes,food,নিজে গিয়ে,1,0,0,0,0
2049,Manikgonj,MF-BDU,Dhaka,Manikgonj,Manikgonj Sadar,Betila,Rural,NA,40,40,Men,transport worker,lost job/no work,0,20000,15000,15000,7,0,Yes,TV,Yes,Do not know,Do know,Local govt hospital,Yes,home quarantine,somewhat agree,Yes,7,Yes,1,1,0,1,1,1,1,ঈ. পর্যাপ্ত চিকিৎসা ব্যবস্থা,10,15,10,10,ঋ. পরিকল্পনা নাই,No,,,0,0,0,1,0
2050,Chattogram-4,MF-BDU,Chattogram,Chattogram,Lohagara,Amirabad,Rural,NA,28,20,Men,small business/convenience shop,lost job/no work,0,20000,10000,12000,5,1,Yes,TV,Yes,Do know,Do know,Local govt hospital,No,home quarantine,somewhat agree,Yes,7,Yes,1,1,1,1,0,1,1,অ. খাদ্য সাহায্য,2,10,0,10,উ.  পেশা পরিবর্তন,No,,,1,0,0,0,0
